a-profile href,a-profile-avatar,a-profile-name,a-link-normal href,a-icon-alt,a-size-base,a-size-base 2,a-size-mini,a-size-mini href,a-link-normal href 2,a-size-base 3,a-size-base 4,a-button-text href,review-comment-total,a-size-base 5,a-size-base 6,a-size-base href 2,a-size-base 7,a-link-normal href 3,a-declarative,a-lazy-loaded src
https://www.amazon.in/gp/profile/amzn1.account.AHD3QFLUMLDPFO3ZHT35MXGAWUKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/48219111-0e53-4c08-a287-0d5fedcd4994._CR24,0,451,451_SX48_.jpg"">",Amazonn Reviewer,https://www.amazon.in/gp/customer-reviews/R2VNBIAVKQA721/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Must read book,14 August 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,This my fourth purchaseI have bought this book for my brother and I have gifted this product to so many people and I have a copy for myself also,5 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2VNBIAVKQA721%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DguzTs7p6puesfPwz2JRzMRz%252F5NxSITsv%252BkalbXQAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=guzTs7p6puesfPwz2JRzMRz%2F5NxSITsv%2BkalbXQAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2VNBIAVKQA721&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AGWH5T5KWTRVQGS7DR4BPT2ZHE3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Jagan Kornana,https://www.amazon.in/gp/customer-reviews/R300LAHFXXN7P6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,The law of attraction!,10 June 2018,Format: Kindle Edition,https://www.amazon.in/Secret-Rhonda-Byrne-ebook/product-reviews/B002M5E2DW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"This book teaches you about law of attraction, positive thinking, self-belief and frequency of our thought processes. Most of the time it explains that positive thinking will bring more same kind of thoughts and negative thinking will bring more negative thoughts. Whatever you believe will happen in your life. Good book to read.",4 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR300LAHFXXN7P6%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgn8g2Wu5EtVuq8S%252FK2h%252F3jtNaRgHn5fNKkfDOrsAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gn8g2Wu5EtVuq8S%2FK2h%2F3jtNaRgHn5fNKkfDOrsAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R300LAHFXXN7P6&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AHN57UIEHQPWPUF3ESLJDQQVAK5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Nitin,https://www.amazon.in/gp/customer-reviews/R2GAX3VL6HJ7U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,excellent,13 May 2017,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"First had to buy from Some non amazon fulfilled seller , Crap.used sort of, also costly .returned  , then bought from amazon fulfilled seller , Yes , that the quality amazon is known for and winning customers heart's throughout the globe , Excellent quality and cheaper too",5 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2GAX3VL6HJ7U%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgioYkrF2UKFrlLVBuW6%252FJNfB%252BoEWUzzkMmMmNogAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gioYkrF2UKFrlLVBuW6%2FJNfB%2BoEWUzzkMmMmNogAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2GAX3VL6HJ7U&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AHTHJITZEQJZNR6AE43QXWI4Y5GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Akanksha,https://www.amazon.in/gp/customer-reviews/R2JCX720J092Y3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Happy buyer,10 July 2016,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,Its a must buy book. I love it..and rest you can know from the book itself. Excellent service from amazon.,13 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2JCX720J092Y3%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgkLEV55a0KskMcOI5iNWX6kq8RUpHPGwcbNW%252FGoAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gkLEV55a0KskMcOI5iNWX6kq8RUpHPGwcbNW%2FGoAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2JCX720J092Y3&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AE3MWOF6YFQGCBTV57IMKPIWQXLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/R295D3KMGWUYNT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Must buy,13 March 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,A wonderful book to help people transform their lives.This book teaches you how you can create a happy successful life. Using this has brought miracles to my life.I keep it in my bag always. Whenever I am in any doubt or confusion I just open this book randomly and i get my answer or clue to what Should be done.,4 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR295D3KMGWUYNT%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgtZ9DzenOu%252FRCZSNQFqCS6qjX7f1R80mFgpmGucAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gtZ9DzenOu%2FRCZSNQFqCS6qjX7f1R80mFgpmGucAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R295D3KMGWUYNT&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AHXC4PNR6ZKMTO5LXHJGB4A2MYEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/RTTBAXW3NA8EP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,1.0 out of 5 stars,ordered hardcover and got a thin covered tiny book.,19 August 2017,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,They tell it's a hardcover one but what you get is not hardcover. It's like a tiny notebook and not hardcover edition. Guys buy it from other site or anything else but not this one.,7 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRTTBAXW3NA8EP%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgjqwY4tyK7GrU8N4pJMXfPqcF2ExsMC1eU3lxVkAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gjqwY4tyK7GrU8N4pJMXfPqcF2ExsMC1eU3lxVkAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RTTBAXW3NA8EP&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AEUEYIVNTXC4GOQMLBE4LXMKBFFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/87af3bde-a741-4be6-8c8e-4ebb40275401._CR0,0,375,375_SX48_.jpg"">",Nikhil Varma,https://www.amazon.in/gp/customer-reviews/R3SIU9Y1CTRFE7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,"It's true, with a conscious effor your thoughts can turn into reality",25 October 2018,Format: Kindle Edition,https://www.amazon.in/Secret-Rhonda-Byrne-ebook/product-reviews/B002M5E2DW/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"Well and truly a life changing book. While some may argue whether the law of attraction really works or not. To the non-believers, all I can say is, try this for a predetermined period of time. It's as simple as that.Believe you me just by realigning your thoughts and ofcourse with relentless and a genuine effort at that, you can see those thoughts turning into a reality.",One person found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR3SIU9Y1CTRFE7%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgkrHz%252F36ubhsi40MbMcGoGIf8IiPOCs%252F9x58BwIAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gkrHz%2F36ubhsi40MbMcGoGIf8IiPOCs%2F9x58BwIAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R3SIU9Y1CTRFE7&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AGQ3RM5YL27VONZDRRELRISFJLYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/598488aa-185f-4489-a426-7ca09b7a76cc._CR158,0,184,184_SX48_.jpg"">",gayathri,https://www.amazon.in/gp/customer-reviews/R28AMQZS0Z486I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,Best techniques which helps change our attitude and achieve our goals,26 August 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,I loved every page of the book that I read in the book. It's been a week that I started following them they have started to show the result. It is such a impactful book to read and must read for those who achieve and reach great heights in life,2 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR28AMQZS0Z486I%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgtPt8%252F0Xg7BFS1laWeYlGAmcX%252F%252FtIhN22p6cxbkAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gtPt8%2F0Xg7BFS1laWeYlGAmcX%2F%2FtIhN22p6cxbkAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R28AMQZS0Z486I&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AEH6TPH5CX3R5AWJYMJ3CHWXW7OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Sandy,https://www.amazon.in/gp/customer-reviews/R2Q5M56PEPAF0V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,5.0 out of 5 stars,i ordered this book in hardcover which was in good,25 June 2018,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,"It is a must read in order to discover oneself understand one's true needs and desires, improve one's life in every possible aspect and make the most of the power which resides within oneself.i ordered this book in hardcover which was in good condition",3 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR2Q5M56PEPAF0V%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3Dgk6D%252BtW0lU%252B0ct4XY%252BOv8VjiPp1wBvMqGKBUcOsAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=gk6D%2BtW0lU%2B0ct4XY%2BOv8VjiPp1wBvMqGKBUcOsAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2Q5M56PEPAF0V&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
https://www.amazon.in/gp/profile/amzn1.account.AEZIITVX3DFGUGECW2YVAMN2A2IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"<img src=""https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png"">",Amazon Customer,https://www.amazon.in/gp/customer-reviews/RUFGX6NL9G9ZG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=1847370292,2.0 out of 5 stars,Amazon is not good enough,10 August 2017,Format: Hardcover,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&reviewerType=all_reviews&pageSize=10&formatType=current_format,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_getr_d_rvw_rvwer?ie=UTF8&reviewerType=avp_only_reviews&pageSize=10,I recently bought the book from Amazon and immediately i returned it because the quality of the book was not good and product was not genuine.I didn't expect from Amazon.,6 people found this helpful,https://www.amazon.in/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.in%2FSecret-Rhonda-Byrne%2Fproduct-reviews%2F1847370292%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DRUFGX6NL9G9ZG%26voteValue%3D1%26reviewerType%3Dall_reviews%26pageSize%3D10%26csrfT%3DgiYOuZ1UhUBjZuA4ym7xq3vfzNNaIMUA2HE7%252FaQAAAABAAAAAFxK3w1yYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=inflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,0,Report abuse,Showing  comments,https://www.amazon.in/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_getr_d_rvw_hlp&csrfT=giYOuZ1UhUBjZuA4ym7xq3vfzNNaIMUA2HE7%2FaQAAAABAAAAAFxK3w1yYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=RUFGX6NL9G9ZG&sessionId=262-8731855-4609111,Sort by:,https://www.amazon.in/Secret-Rhonda-Byrne/product-reviews/1847370292/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=2#,Comment,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif
